Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi);Livello Idrometrico Sensore 3145 [m] (Passo Ripe)
25/04/2024 06:00;0;0;0;0;  40.00;0,51;0,95;1,3;0,8;0,07;-0,72
25/04/2024 06:30;0;0;0;0;  40.00;0,51;0,95;1,32;0,8;0,08;-0,73
25/04/2024 07:00;0;0;0;0;  40.00;0,51;0,94;1,31;0,8;0,07;-0,73
25/04/2024 07:30;0,8;0;0,2;0;  40.00;0,51;0,94;1,32;0,81;0,12;-0,73
25/04/2024 08:00;0,4;0;0;0,2;  40.00;0,51;0,94;1,32;0,79;0,16;-0,74
25/04/2024 08:30;0,2;0,4;0;0;  40.00;0,52;0,93;1,31;0,79;0,22;-0,75
25/04/2024 09:00;0,2;0;0;0;  40.00;0,51;0,93;1,31;0,78;0,28;-0,75
25/04/2024 09:30;0;0;0;0;  39.00;0,52;0,92;1,3;0,78;0,29;-0,75
25/04/2024 10:00;0;0;0;0;  39.00;0,52;0,92;1,3;0,79;0,35;-0,76
25/04/2024 10:30;0;0;0;0;  39.00;0,52;0,92;1,29;0,79;0,38;-0,78
25/04/2024 11:00;0;0;0;0;  39.00;0,52;0,9;1,31;0,78;0,42;-0,8
25/04/2024 11:30;0;0;0;0;  39.00;0,52;0,92;1,3;0,78;0,45;-0,8
25/04/2024 12:00;0;0;0;0;  40.00;0,52;0,92;1,29;0,78;0,52;-0,81
25/04/2024 12:30;0;0;0;0;  40.00;0,52;0,91;1,29;0,78;0,49;-0,8
25/04/2024 13:00;0;0;0;0;  40.00;0,52;0,9;1,3;0,78;0,49;-0,8
25/04/2024 13:30;0;0;0;0;  40.00;0,52;0,9;1,3;0,77;0,51;-0,82
25/04/2024 14:00;0;0;0;0;  40.00;0,52;0,91;1,29;0,78;0,52;-0,81
25/04/2024 14:30;0;0;0;0;  40.00;0,52;0,9;1,29;0,78;0,5;-0,81
25/04/2024 15:00;0;0;0;0;  40.00;0,52;0,9;1,29;0,77;0,51;-0,8
25/04/2024 15:30;0;0;0;0;  40.00;0,51;0,9;1,3;0,77;0,48;-0,81
25/04/2024 16:00;0;0;0;0;  40.00;0,51;0,89;1,29;0,77;0,48;-0,8
25/04/2024 16:30;0;0;0;0;  40.00;0,52;0,9;1,3;0,77;0,47;-0,8
25/04/2024 17:00;0;0;0;0;  39.00;0,51;0,89;1,29;0,77;0,43;-0,79
25/04/2024 17:30;0;0;0;0;  40.00;0,51;0,9;1,28;0,77;0,45;-0,77
25/04/2024 18:00;0;0;0;0;  40.00;0,51;0,89;1,28;0,77;0,42;-0,76
25/04/2024 18:30;0;0;0;0;  40.00;0,51;0,89;1,28;0,77;0,44;-0,76
25/04/2024 19:00;0;0;0;0;  39.00;0,51;0,89;1,29;0,77;0,45;-0,77
25/04/2024 19:30;0;0,2;0;0;  39.00;0,51;0,89;1,29;0,77;0,44;-0,76
25/04/2024 20:00;0;0;0;0;  39.00;0,51;0,89;1,29;0,77;0,48;-0,77
25/04/2024 20:30;0;0;0;0;  39.00;0,51;0,89;1,29;0,77;0,52;-0,77
25/04/2024 21:00;0;0;0;0;  39.00;0,51;0,89;1,3;0,77;0,52;-0,77
25/04/2024 21:30;0;0;0;0;  39.00;0,51;0,89;1,31;0,77;0,52;-0,76
25/04/2024 22:00;0;0;0;0;  39.00;0,51;0,88;1,28;0,76;0,52;-0,76
25/04/2024 22:30;0;0;0;0;  39.00;0,51;0,88;1,27;0,76;0,51;-0,76
25/04/2024 23:00;0;0;0;0;  39.00;0,51;0,89;1,29;0,77;0,53;-0,76
25/04/2024 23:30;0;0;0;0;  39.00;0,51;0,89;1,29;0,77;0,52;-0,76
26/04/2024 00:00;0;0;0;0;  39.00;0,51;0,88;1,28;0,77;0,53;-0,75
26/04/2024 00:30;0;0;0;0;  39.00;0,5;0,88;1,27;0,77;0,44;-0,75
26/04/2024 01:00;0;0;0;0;  39.00;0,51;0,87;1,29;0,76;0,41;-0,75
26/04/2024 01:30;0;0;0;0;  39.00;0,51;0,87;1,29;0,77;0,37;-0,74
26/04/2024 02:00;0;0;0;0;  39.00;0,5;0,87;1,29;0,77;0,3;-0,75
26/04/2024 02:30;0;0;0;0;  39.00;0,51;0,88;1,28;0,77;0,25;-0,74
26/04/2024 03:00;0;0;0;0;  39.00;0,51;0,87;1,3;0,76;0,21;-0,75
26/04/2024 03:30;0;0;0;0;  39.00;0,51;0,87;1,29;0,76;0,18;-0,75
26/04/2024 04:00;0;0;0;0;  39.00;0,5;0,87;1,29;0,76;0,12;-0,75
26/04/2024 04:30;0;0;0;0;  39.00;0,51;0,86;1,3;0,76;0,12;-0,74
26/04/2024 05:00;0;0;0;0;  39.00;0,51;0,87;1,28;0,76;0,09;-0,75
26/04/2024 05:30;0;0;0,2;0;  39.00;0,51;0,86;1,28;0,75;0,08;-0,75
26/04/2024 06:00;0;0;0;0,2;  39.00;0,51;0,86;1,28;0,76;0,07;-0,74
26/04/2024 06:30;0;0;0;0;  39.00;0,51;0,87;1,27;0,76;0,07;-0,74
26/04/2024 07:00;0;0;0;0;  39.00;0,51;0,86;1,27;0,75;0,1;-0,74
26/04/2024 07:30;0;0;0;0;  38.00;0,51;0,87;1,28;0,76;0,12;-0,75
26/04/2024 08:00;0;0;0;0;  38.00;0,51;0,86;1,28;0,76;0,16;-0,75
26/04/2024 08:30;0;0;0;0;  38.00;0,51;0,86;1,28;0,76;0,2;-0,76
26/04/2024 09:00;0;0;0;0;  38.00;0,51;0,86;1,28;0,76;0,25;-0,79
26/04/2024 09:30;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,28;-0,79
26/04/2024 10:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,32;-0,8
26/04/2024 10:30;0;0;0;0;  38.00;0,51;0,87;1,26;0,75;0,35;-0,82
26/04/2024 11:00;0;0;0;0;  38.00;0,51;0,85;1,26;0,75;0,39;-0,81
26/04/2024 11:30;0;0;0;0;  38.00;0,51;0,87;1,26;0,76;0,41;-0,82
26/04/2024 12:00;0;0;0;0;  38.00;0,51;0,86;1,27;0,75;0,45;-0,83
26/04/2024 12:30;0;0;0;0;  38.00;0,51;0,87;1,26;0,75;0,46;-0,83
26/04/2024 13:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,46;-0,84
26/04/2024 13:30;0;0;0;0;  38.00;0,51;0,87;1,26;0,75;0,46;-0,84
26/04/2024 14:00;0;0;0;0;  38.00;0,51;0,87;1,27;0,75;0,47;-0,83
26/04/2024 14:30;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,43;-0,82
26/04/2024 15:00;0;0;0,8;0,8;  38.00;0,51;0,87;1,26;0,75;0,45;-0,82
26/04/2024 15:30;0;0,8;0;0,2;  38.00;0,51;0,86;1,26;0,75;0,43;-0,81
26/04/2024 16:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,41;-0,81
26/04/2024 16:30;0;0;0;0;  38.00;0,51;0,85;1,26;0,75;0,39;-0,81
26/04/2024 17:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,37;-0,81
26/04/2024 17:30;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,37;-0,8
26/04/2024 18:00;0;0;0;0;  38.00;0,51;0,86;1,27;0,74;0,36;-0,79
26/04/2024 18:30;0;0;0;0;  38.00;0,51;0,86;1,27;0,75;0,38;-0,79
26/04/2024 19:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,74;0,38;-0,8
26/04/2024 19:30;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,41;-0,78
26/04/2024 20:00;0;0;0;0;  38.00;0,51;0,86;1,27;0,74;0,39;-0,77
26/04/2024 20:30;0;0;0;0;  38.00;0,51;0,86;1,26;0,74;0,43;-0,76
26/04/2024 21:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,42;-0,75
26/04/2024 21:30;0;0;0;0;  38.00;0,5;0,85;1,26;0,74;0,45;-0,76
26/04/2024 22:00;0;0;0;0;  38.00;0,51;0,85;1,26;0,75;0,46;-0,78
26/04/2024 22:30;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,47;-0,78
26/04/2024 23:00;0;0;0;0;  38.00;0,5;0,86;1,26;0,75;0,47;-0,78
26/04/2024 23:30;0;0;0;0;  38.00;0,51;0,85;1,27;0,74;0,46;-0,77
27/04/2024 00:00;0;0;0;0;  38.00;0,51;0,85;1,27;0,75;0,46;-0,77
27/04/2024 00:30;0;0;0;0;  38.00;0,5;0,85;1,26;0,74;0,44;-0,77
27/04/2024 01:00;0;0;0;0;  38.00;0,5;0,85;1,27;0,75;0,39;-0,76
27/04/2024 01:30;0;0;0;0;  38.00;0,5;0,85;1,27;0,74;0,33;-0,76
27/04/2024 02:00;0;0;0;0;  38.00;0,51;0,86;1,28;0,75;0,31;-0,77
27/04/2024 02:30;0;0;0;0;  38.00;0,51;0,86;1,28;0,74;0,26;-0,76
27/04/2024 03:00;0;0;0;0;  38.00;0,5;0,85;1,27;0,74;0,2;-0,76
27/04/2024 03:30;0;0;0;0;  38.00;0,5;0,85;1,29;0,74;0,19;-0,77
27/04/2024 04:00;0;0;0;0;  38.00;0,51;0,86;1,26;0,75;0,16;-0,75
27/04/2024 04:30;0;0;0;0;  38.00;0,5;0,85;1,28;0,75;0,13;-0,75
27/04/2024 05:00;0;0;0;0;  38.00;0,5;0,85;1,26;0,74;0,09;-0,74
27/04/2024 05:30;0;0;0;0;  38.00;0,5;0,86;1,25;0,75;0,07;-0,75
27/04/2024 06:00;0;0;0;0;  38.00;0,51;0,84;1,26;0,75;0,07;-0,74
27/04/2024 06:30;0;0;0;0;  38.00;0,51;0,85;1,26;0,74;0,07;-0,75
27/04/2024 07:00;0;0;0;0;  38.00;0,51;0,84;1,26;0,75;0,06;-0,76
27/04/2024 07:30;0;0;0;0;  38.00;0,51;0,85;1,25;0,74;0,07;-0,74
27/04/2024 08:00;0;0;0;0;  37.00;0,51;0,85;1,26;0,75;0,07;-0,75
27/04/2024 08:30;0;0;0;0;  37.00;0,51;0,85;1,26;0,74;0,12;-0,76
27/04/2024 09:00;0;0;0;0;  38.00;0,51;0,85;1,26;0,74;0,13;-0,77
27/04/2024 09:30;0;0;0;0;  37.00;0,51;0,85;1,25;0,75;0,15;-0,78
27/04/2024 10:00;0;0;0;0;  37.00;0,51;0,85;1,24;0,74;0,21;-0,78
27/04/2024 10:30;0;0;0;0;  37.00;0,51;0,84;1,24;0,74;0,22;-0,82
27/04/2024 11:00;0;0;0;0;  37.00;0,51;0,86;1,25;0,74;0,28;-0,82
27/04/2024 11:30;0;0;0;0;  37.00;0,51;0,84;1,24;0,75;0,3;-0,82
27/04/2024 12:00;0;0;0;0;  37.00;0,52;0,85;1,25;0,75;0,31;-0,82
27/04/2024 12:30;0;0;0;0;  37.00;0,51;0,86;1,25;0,74;0,33;-0,81
27/04/2024 13:00;0;0;0;0;  37.00;0,51;0,85;1,25;0,74;0,35;-0,8
27/04/2024 13:30;0;0;0;0;  37.00;0,51;0,86;1,24;0,74;0,34;-0,82
27/04/2024 14:00;0;0;0;0;  37.00;0,51;0,86;1,25;0,74;0,33;-0,81
27/04/2024 14:30;0;0;0;0;  37.00;0,51;0,85;1,25;0,73;0,37;-0,78
27/04/2024 15:00;0;0;0;0;  38.00;0,51;0,85;1,25;0,74;0,39;-0,78
27/04/2024 15:30;0;0;0;0;  38.00;0,51;0,84;1,25;0,73;0,35;-0,78
27/04/2024 16:00;0;0;0;0;  38.00;0,51;0,85;1,25;0,74;0,31;-0,82
27/04/2024 16:30;0;0;0;0;  38.00;0,51;0,85;1,25;0,74;0,29;-0,84
27/04/2024 17:00;0;0;0;0;  38.00;0,51;0,85;1,25;0,74;0,3;-0,84
27/04/2024 17:30;0;0;0;0;  38.00;0,51;0,84;1,24;0,74;0,33;-0,78
27/04/2024 18:00;0;0;0;0;  38.00;0,51;0,85;1,24;0,73;0,33;-0,79
27/04/2024 18:30;0;0;0;0;  38.00;0,51;0,85;1,25;0,74;0,32;-0,77
27/04/2024 19:00;0;0;0;0;  38.00;0,51;0,85;1,26;0,74;0,35;-0,79
27/04/2024 19:30;0;0;0;0;  38.00;0,51;0,85;1,24;0,74;0,32;-0,78
27/04/2024 20:00;0;0;0;0;  38.00;0,51;0,84;1,25;0,74;0,36;-0,78
27/04/2024 20:30;0;0;0;0;  37.00;0,51;0,85;1,25;0,73;0,38;-0,76
27/04/2024 21:00;0;0;0;0;  37.00;0,51;0,85;1,25;0,73;0,38;-0,75
27/04/2024 21:30;0;0;0;0;  37.00;0,5;0,85;1,24;0,74;0,39;-0,77
27/04/2024 22:00;0;0;0;0;  37.00;0,51;0,85;1,25;0,73;0,39;-0,75
27/04/2024 22:30;0;0;0;0;  37.00;0,51;0,83;1,24;0,74;0,4;-0,75
27/04/2024 23:00;0;0;0;0;  37.00;0,51;0,84;1,26;0,74;0,4;-0,76
27/04/2024 23:30;0;0;0;0;  37.00;0,5;0,85;1,25;0,74;0,41;-0,74
28/04/2024 00:00;0;0;0;0;  37.00;0,5;0,85;1,26;0,73;0,43;-0,75
28/04/2024 00:30;0;0;0;0;  37.00;0,5;0,84;1,25;0,74;0,36;-0,76
28/04/2024 01:00;0;0;0;0;  37.00;0,5;0,85;1,24;0,73;0,39;-0,77
28/04/2024 01:30;0;0;0;0;  37.00;0,5;0,85;1,27;0,74;0,35;-0,76
28/04/2024 02:00;0;0;0;0;  37.00;0,5;0,84;1,25;0,73;0,31;-0,74
28/04/2024 02:30;0;0;0;0;  37.00;0,5;0,84;1,25;0,74;0,31;-0,74
28/04/2024 03:00;0;0;0;0;  37.00;0,5;0,84;1,26;0,74;0,28;-0,74
28/04/2024 03:30;0;0;0;0;  37.00;0,5;0,84;1,27;0,73;0,19;-0,72
28/04/2024 04:00;0;0;0;0;  37.00;0,5;0,84;1,25;0,73;0,15;-0,72
28/04/2024 04:30;0;0,2;0;0;  37.00;0,5;0,84;1,26;0,73;0,09;-0,73
28/04/2024 05:00;0;0;0;0;  37.00;0,5;0,84;1,25;0,73;0,07;-0,74
28/04/2024 05:30;0;0;0;0;  37.00;0,5;0,85;1,24;0,74;0,07;-0,74
28/04/2024 06:00;0;0;0;0;  37.00;0,5;0,84;1,24;0,73;0,07;-0,72
28/04/2024 06:30;0;0;0;0;  37.00;0,5;0,84;1,24;0,74;0,06;-0,72
28/04/2024 07:00;0;0;0;0;  37.00;0,5;0,84;1,24;0,74;0,06;-0,76
28/04/2024 07:30;0;0;0;0;  37.00;0,51;0,84;1,24;0,74;0,07;-0,74
28/04/2024 08:00;0;0;0;0;  37.00;0,51;0,84;1,24;0,73;0,06;-0,77
28/04/2024 08:30;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,06;-0,78
28/04/2024 09:00;0;0;0;0;  37.00;0,51;0,84;1,23;0,74;0,07;-0,81
28/04/2024 09:30;0;0;0;0;  37.00;0,51;0,84;1,24;0,74;0,07;-0,81
28/04/2024 10:00;0;0;0;0;  37.00;0,51;0,85;1,25;0,73;0,1;-0,81
28/04/2024 10:30;0;0;0;0;  37.00;0,51;0,85;1,24;0,73;0,11;-0,85
28/04/2024 11:00;0;0;0;0;  37.00;0,52;0,84;1,24;0,73;0,15;-0,79
28/04/2024 11:30;0;0;0;0;  37.00;0,51;0,84;1,22;0,74;0,16;-0,87
28/04/2024 12:00;0;0;0;0;  37.00;0,51;0,84;1,23;0,73;0,22;-0,83
28/04/2024 12:30;0;0;0;0;  37.00;0,51;0,84;1,22;0,74;0,21;-0,81
28/04/2024 13:00;0;0;0;0;  37.00;0,52;0,85;1,24;0,74;0,23;-0,91
28/04/2024 13:30;0;0;0;0;  37.00;0,51;0,85;1,24;0,74;0,25;-0,84
28/04/2024 14:00;0;0;0;0;  37.00;0,51;0,86;1,23;0,73;0,32;-0,84
28/04/2024 14:30;0;0;0;0;  37.00;0,52;0,84;1,23;0,73;0,29;-0,86
28/04/2024 15:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,3;-0,85
28/04/2024 15:30;0;0;0;0;  37.00;0,51;0,85;1,23;0,74;0,31;-0,82
28/04/2024 16:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,74;0,33;-0,83
28/04/2024 16:30;0;0;0;0;  37.00;0,51;0,85;1,23;0,74;0,32;-0,85
28/04/2024 17:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,32;-0,81
28/04/2024 17:30;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,3;-0,84
28/04/2024 18:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,32;-0,78
28/04/2024 18:30;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,31;-0,8
28/04/2024 19:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,31;-0,85
28/04/2024 19:30;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,33;-0,77
28/04/2024 20:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,72;0,34;-0,77
28/04/2024 20:30;0;0;0;0;  37.00;0,5;0,85;1,23;0,73;0,36;-0,75
28/04/2024 21:00;0;0;0;0;  37.00;0,51;0,85;1,23;0,73;0,36;-0,75
28/04/2024 21:30;0;0;0;0;  37.00;0,5;0,84;1,25;0,72;0,38;-0,76
28/04/2024 22:00;0;0;0;0;  37.00;0,5;0,84;1,25;0,73;0,38;-0,72
28/04/2024 22:30;0;0;0;0;  37.00;0,5;0,85;1,23;0,73;0,4;-0,73
28/04/2024 23:00;0;0;0;0;  37.00;0,5;0,85;1,24;0,73;0,36;-0,73
28/04/2024 23:30;0;0;0;0;  37.00;0,5;0,84;1,23;0,72;0,37;-0,75
29/04/2024 00:00;0;0;0;0;  37.00;0,5;0,84;1,24;0,73;0,38;-0,73
29/04/2024 00:30;0;0;0;0;  37.00;0,5;0,84;1,24;0,73;0,37;-0,74
29/04/2024 01:00;0;0;0;0;  37.00;0,5;0,84;1,22;0,73;0,31;-0,74
29/04/2024 01:30;0;0;0;0;  37.00;0,5;0,84;1,24;0,72;0,34;-0,73
29/04/2024 02:00;0;0;0;0;  36.00;0,5;0,84;1,24;0,72;0,32;-0,73
29/04/2024 02:30;0;0;0;0;  36.00;0,5;0,84;1,23;0,73;0,3;-0,72
29/04/2024 03:00;0;0;0;0;  36.00;0,5;0,83;1,25;0,72;0,28;-0,72
29/04/2024 03:30;0;0;0;0;  36.00;0,5;0,84;1,23;0,73;0,2;-0,71
29/04/2024 04:00;0;0;0;0;  36.00;0,5;0,84;1,26;0,73;0,15;-0,72
29/04/2024 04:30;0;0;0;0;  36.00;0,5;0,84;1,24;0,72;0,14;-0,72
29/04/2024 05:00;0;0;0;0;  36.00;0,5;0,84;1,23;0,73;0,12;-0,73
29/04/2024 05:30;0;0;0;0;  36.00;0,5;0,83;1,23;0,73;0,07;-0,74
29/04/2024 06:00;0;0;0;0;  36.00;0,5;0,83;1,24;0,72;0,07;-0,74
29/04/2024 06:30;0;0;0;0;  36.00;0,5;0,84;1,23;0,72;0,06;-0,74
29/04/2024 07:00;0;0;0;0;  36.00;0,5;0,85;1,23;0,72;0,07;-0,77
29/04/2024 07:30;0;0;0;0;  36.00;0,51;0,84;1,23;0,72;0,06;-0,76
29/04/2024 08:00;0;0;0;0,2;  36.00;0,51;0,84;1,23;0,72;0,06;-0,74
29/04/2024 08:30;0;0;0;0;  36.00;0,51;0,83;1,23;0,73;0,06;-0,79
29/04/2024 09:00;0;0;0;0;  36.00;0,51;0,84;1,23;0,72;0,07;-0,81
29/04/2024 09:30;0;0;0;0;  36.00;0,51;0,85;1,23;0,73;0,06;-0,79
29/04/2024 10:00;0;0;0;0;  36.00;0,51;0,84;1,21;0,74;0,06;-0,85
29/04/2024 10:30;0;0;0;0;  36.00;0,51;0,85;1,23;0,73;0,05;-0,85
29/04/2024 11:00;0;0;0;0;  36.00;0,51;0,85;1,22;0,74;0,06;-0,85
29/04/2024 11:30;0;0;0;0;  36.00;0,52;0,85;1,22;0,74;0,07;-0,85
29/04/2024 12:00;0;0;0;0;  36.00;0,52;0,84;1,21;0,74;0,12;-0,86
29/04/2024 12:30;0;0;0;0;  36.00;0,52;0,85;1,23;0,74;0,14;-0,86
29/04/2024 13:00;0;0;0;0;  36.00;0,51;0,86;1,22;0,74;0,19;-0,83
29/04/2024 13:30;0;0;0;0;  36.00;0,52;0,85;1,21;0,74;0,2;-0,82
29/04/2024 14:00;0;0;0;0;  36.00;0,52;0,86;1,22;0,74;0,24;-0,86
29/04/2024 14:30;0;0;0;0;  36.00;0,52;0,85;1,23;0,73;0,25;-0,85
29/04/2024 15:00;0;0;0;0;  36.00;0,51;0,85;1,22;0,72;0,26;-0,84
29/04/2024 15:30;0;0;0;0;  36.00;0,51;0,87;1,22;0,74;0,3;-0,9
29/04/2024 16:00;0;0;0;0;  36.00;0,51;0,86;1,22;0,73;0,29;-0,87
29/04/2024 16:30;0;0;0;0;  36.00;0,51;0,87;1,23;0,73;0,3;-0,92
29/04/2024 17:00;0;0;0;0;  36.00;0,51;0,87;1,22;0,72;0,29;-0,87
29/04/2024 17:30;0;0;0;0;  36.00;0,51;0,86;1,22;0,73;0,29;-0,86
29/04/2024 18:00;0;0;0;0;  36.00;0,51;0,86;1,22;0,72;0,35;-0,85
29/04/2024 18:30;0;0;0;0;  37.00;0,51;0,86;1,22;0,72;0,33;-0,8
